,acousticness,album_name,artist,artist_followers,artist_genres,artist_popularity,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,lyrics,mode,speechiness,tempo,time_signature,track_name,track_popularity,valence
10,0.601,"thank u, next",Ariana Grande,25400024.0,"dance pop,pop,post-teen pop",100.0,0.771,178627.0,0.32,1.0,0.0,1.0,0.0885,-10.752,"yeah, breakfast at tiffany's and bottles of bubbles girls with tattoos who like getting in trouble lashes and diamonds, atm machines buy myself all of my favorite things (yeah) been through some bad shit, i should be a sad bitch who woulda thought it'd turn me to a savage? rather be tied up with calls and not strings write my own checks like i write what i sing, yeah (yeah) my wrist, stop watchin', my neck is flossy make big deposits, my gloss is poppin' you like my hair? gee, thanks, just bought it i see it, i like it, i want it, i got it (yeah) i want it, i got it, i want it, i got it i want it, i got it, i want it, i got it you like my hair? gee, thanks, just bought it i see it, i like it, i want it, i got it (yep) wearing a ring, but ain't gon' be no ""mrs."" bought matching diamonds for six of my bitches i'd rather spoil all my friends with my riches think retail therapy my new addiction whoever said money can't solve your problems must not have had enough money to solve 'em they say, ""which one?"" i say, ""nah, i want all of 'em"" happiness is the same price as red-bottoms my smile is beamin' (yeah), my skin is gleamin' (is gleamin') the way it shine, i know you've seen it (you've seen it) i bought a crib just for (just for) the closet (closet) both his and hers, i want it, i got it, yeah i want it, i got it, i want it, i got it i want it, i got it, i want it, i got it (baby) you like my hair? gee, thanks, just bought it (oh yeah) i see it, i like it, i want it, i got it (yep) yeah, my receipts be lookin' like phone numbers if it ain't money, then wrong number black card is my business card the way it be settin' the tone for me i don't mean to brag, but i be like, ""put it in the bag,"" yeah when you see them racks, they stacked up like my ass, yeah shoot, go from the store to the booth make it all back in one loop, gimme the loot never mind, i got a juice nothing but net when we shoot look at my neck, look at my jet ain't got enough money to pay me respect ain't no budget when i'm on the set if i like it, then that's what i get, yeah i want it, i got it, i want it, i got it (oh yeah) i want it, i got it, i want it, i got it (oh yeah, yeah) you like my hair? gee, thanks, just bought it i see it, i like it, i want it, i got it (i see, yep)",0.0,0.316,139.844,4.0,7 rings,93.0,0.312
11,0.41,Ni Gucci Ni Prada,Kenny Man,10177.0,panamanian pop,71.0,0.799,175200.0,0.676,0.0,0.000777,2.0,0.325,-5.644,"ella no quiere gucci ni prada, fendi ni louis vitton no le importa jacuzzi, limosina ni mansión pensaste que con toda la plata tendrías su corazón pero con letras dulces me la llevo a mi sillón y eso que no tengo ni un peso pero a ella no le importa eso a la hora de darme un beso ella me lo da sin esfuerzo y eso que no tengo ni un peso pero a ella no le importa eso a la hora de darme un beso ella me lo da sin esfuerzo galán, galán tenga lo que tenga y aunque la mantenga hago que conmigo se venga hago que conmigo se venga pa'cá (pa'cá) tenga lo que tenga y aunque la mantenga hago que conmigo se venga hago que conmigo se venga pa'cá yo no puedo pagarle champaña, buchanan ni moet chandon puedo darle tequila, cerveza fría y un buen ron yo no puedo llevarla pa' españa, pa' italia o pa' nueva york yo la llevo a la luna cuando hacemos el amor y eso que no tengo ni un dola' pero eso ni la incomoda cuando la dejas sola ella me lleva pa' su alcoba y eso que no tengo ni un dola' pero eso ni la incomoda cuando la dejas sola ella me lleva pa' su alcoba galán, galán tenga lo que tenga y aunque la mantenga hago que conmigo se venga hago que conmigo se venga pa'cá (pa'cá) tenga lo que tenga y aunque la mantenga hago que conmigo se venga hago que conmigo se venga pa'cá sin dinero ella me quiere no le importa que no tenga nada, nada, nada soy el buay que ella prefiere ella me busca aunque no tenga nada, nada, nada más ella no quiere gucci ni prada gucci ni prada gucci ni, gucci ni, gucci ni prada gucci ni prada gucci ni prada gucci ni, gucci ni, gucci ella no quiere gucci ni prada gucci ni prada gucci ni, gucci ni, gucci ni prada gucci ni prada gucci ni prada gucci ni, gucci ni, gucci",1.0,0.169,104.956,4.0,Ni Gucci Ni Prada,84.0,0.91
12,0.0141,MIA (feat. Drake),"Bad Bunny,Drake",11318785.0,"reggaeton,trap latino",93.0,0.817,210368.0,0.539,0.0,0.000496,6.0,0.099,-6.349,"bad bunny, baby, bebé yeh-yeh-yeh-yeh yeah todos están pendiente' a ti (¡wouh!) pero tú puesta pa' mí (ajá) haciendo que me odien más (yeh-yeh-yeh) porque todos te quieren probar (ah) lo que no saben es que no te dejas llevar de cualquiera y todos te quieren probar (nah) lo que no saben es que hoy yo te voy a buscar (yeh-yeh) dile que tú eres mía, mía tú sabe' que eres mía, mía tú misma lo decías cuando yo te lo hacía (yeh) dile que tú eres mía, mía tú sabe' que eres mía, mía tú a mí me lo decías cuando yo te lo hacía (yeah-yeah-yeah-yeah) bebé, yo soy fan de tu caminar (¡wouh!) te doy todo lo mío, hasta mi respirar (yeh) contigo veo todo como en espiral (yeh) quiero tirarnos fotos y que se hagan viral (ja) tus ojos me concentran como adderall (¡wouh!) contigo me sube el overall (yeh) te toco y hasta el mundo deja de girar (¡wouh-wouh!) a nosotros ni la muerte nos va a separar (wah) bebé, yo soy tuyo na' más (na' más) diles que conmigo te vas (¡wouh!) que dejen de tirarte (rrr) que a ti nadie va a tocarte dile que tú eres mía, mía tú sabe' que eres mía, mía tú a mí me lo decías (tú a mí me lo decías) cuando yo te lo hacía (cuando yo te lo hacía, yeh) dile que tú eres mía, mía tú sabe' que eres mía, mía tú a mí me lo decías (tú a mí me lo decías) cuando yo te lo hacía (cuando yo te lo hacía) yo soy tu romeo, pero no santo (no) a estos bobos con la forty los espanto (plo-plo) muchas me quieren desde que yo canto (ja) pero yo soy tuyo na' más (¡wouh!) yo soy tu romeo, pero no santo (yeh) a estos bobos con la forty los espanto muchas me quieren desde que yo canto (ajá) pero yo soy tuyo na' más (¡buh!) dile que tú eres mía desde la high (desde la high, yeh) el yerno favorito de tu mai' (de tu mai') el capo que tenía to' las jordans y las nike (y las nike; ¡wouh-wouh!) dile a estos bobos que dejen de darte like (de darte like) quiero está noche entera pa' recordar los tiempos en la escalera (la escalera) dile que yo no soy cualquiera yo soy tu primero, tú eres mi primera (yah-yah-yah) porque todos te quieren probar (ajá) lo que no saben es que no te dejas llevar de cualquiera (no-no-no-no) y todos te quieren probar (¡wouh!) lo que no saben es que hoy yo te voy a buscar (yeh-yeh, ¡rrrrrrah!) dile que tú eres mía, mía tú sabe' que eres mía, mía tú misma lo decías (tú misma lo decías) cuando yo te lo hacía (cuando yo te lo hacía) dile que tú eres mía, mía tú sabe' que eres mía, mía tú misma lo decías (tú misma lo decías) cuando yo te lo hacía (cuando yo te lo hacía)",0.0,0.0621,97.062,4.0,MIA (feat. Drake),95.0,0.158
13,0.483,Sola,Manuel Turizo,3289272.0,"colombian pop,reggaeton",87.0,0.704,195044.0,0.706,0.0,0.0,11.0,0.0965,-5.233,na na na no hay que hablar ya sentimos la conexión al llegar llamaste toda la atención que se queda la noche entera si le pone lo que ella quiera así quería verte bailando conmigo moviéndote a tu manera ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora bailando se nos van las horas ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora yeehh pero a mí no me ignora esperando a que cooperes para probar un poco de tus poderes no te demores que es el momento déjame probar todos tus movimientos así nos vamos yendo mientras la música sigue corriendo te miro a la cara y te veo sonriendo nos están viendo me gusta todo lo que estamos haciendo quiero que esta noche pase lento así nos vamos yendo mientras la música sigue corriendo te miro a la cara y te veo sonriendo nos están viendo me gusta todo lo que estamos haciendo quiero que esta noche pase lento ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora bailando se nos van las horas ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora yeehh pero a mí no me ignora ella es la única que llega y brilla como estrella yo nunca había visto una mujer tan bella cuidado con ella no te vaya a estrellar ella ella es la única que llega y brilla como estrella yo nunca había visto una mujer tan bella cuidado con ella no te vaya a estrellar ar ar así nos vamos yendo mientras la música sigue corriendo te miro a la cara y te veo sonriendo nos están viendo me gusta todo lo que estamos haciendo quiero que esta noche pase lento así nos vamos yendo mientras la música sigue corriendo te miro a la cara y te veo sonriendo nos están viendo me gusta todo lo que estamos haciendo quiero que esta noche pase lento ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora bailando se nos van las horas ella dice que baila sola habla de que no la controlan conmigo ella todo eso ignora yeehh pero a mí no me ignora manuel turizo julian turizo sky rompiendo style la industria inc así quería verte bailando conmigo moviéndote a tu manera,0.0,0.111,92.965,4.0,Sola,81.0,0.856
14,0.153,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake,Selena Gomez,Ozuna,Cardi B",4118535.0,"dance pop,edm,electronic trap,pop,tropical house",85.0,0.841,212500.0,0.798,1.0,3.33e-06,1.0,0.0618,-4.206,,0.0,0.229,95.948,4.0,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",95.0,0.591
15,0.252,HP,Maluma,14646710.0,reggaeton,88.0,0.837,184436.0,0.791,1.0,1.14e-06,4.0,0.188,-3.157,"(maluma, baby) ella no está buscando novio quiere salir a joder (ey-yeah) quiere olvidarse de ese bobo porque el cabrón le fue infiel (oh-no-no-no) le rompieron el corazón y no busca a nadie que se lo reponga sólo quiere a alguien que se lo ponga ella quiere un man que no la llame y que no joda pa' reemplazar al perro que no la valora quiere aprovechar que está má' buena y má' de moda empezó a meterle al gym desde que quedó sola las envidiosas dicen que eso se lo hizo el cirujano pero es ella misma queriendo salir del daño quiere salir, fumar, beber subir un video pa' que lo vea él pa' que se de cuenta de lo que perdió pa' que el hijueputa se sienta peor quiere salir, fumar, beber subir un video pa' que lo vea él pa' que se de cuenta de lo que perdió pa' que el hijueputa se sienta peor ella no está buscando novio (no busca novio, no) quiere salir a joder (ey-yeah) quiere olvidarse de ese bobo (ey, yeah-yeah-yeah-yeah) porque el cabrón le fue infiel (oh-no-no-no) y cuando se suelta no existe una amiguita que la pare no quiere un novio pa' rendirle cuentas no necesita ningún hp en el party, que la pare y cuando se suelta no existe una amiguita que la pare no quiere un novio pa' rendirle cuentas no necesita ningún hp en el party, que la pare quiere salir, fumar, beber subir un video pa' que lo vea él pa' que se de cuenta de lo que perdió pa' que el hijueputa se sienta peor quiere salir, fumar, beber subir un video pa' que lo vea él pa' que se de cuenta de lo que perdió pa' que el hijueputa se sienta peor (peor) ella no está buscando novio (no busca novio, no) quiere salir a joder (ey-yeah) quiere olvidarse de ese bobo (ey, yeah-yeah-yeah-yeah) porque el cabrón le fue infiel (oh-no-no-no) ella no está buscando novio (no busca novio, no) quiere salir a joder, yeah-yeah, yeah-yeah para olvidarte de ese bobo cuenta conmigo, mujer, yeah-yeah, yeah-yeah",0.0,0.0773,91.98,4.0,HP,67.0,0.618
16,0.437,Amanece,"Anuel Aa,Haze",4838254.0,"reggaeton flow,trap latino",93.0,0.79,190005.0,0.631,0.0,0.0,8.0,0.158,-5.549,"uah (uah) siempre te llamo de madrugá' porque quería decirte que (oh-oh) me encanta todo desde la primera ve’ (oh-oh) pero esta ve' a mí me tocó perder (uah) no es casualidad, yo lo sé (oh-oh-oh, oh-oh) te sucede también (oh-oh-oh, oh-oh) y estás ahí aunque sabes que no es donde perteneces (bebecita) y tú lo sabes, aunque no lo confieses quieres volver, con él no te sientes bien (bebé) si tú no estás las ganas sólo crecen (bebé) quédate en lo que amanece pa' ir rompiéndote to’a (to'a) y nos olvidamo' 'e la hora (uah) yo sé que me prefieres, y quieres (oh-oh) quédate en lo que amanece pa' ir comiéndote to'a (-o'a) y encima 'e mí tú te moja’ (moja-ah) yo sé que me prefieres, y quieres (bebecita) quédate en lo que amanece yo sé que tú tiene’ un novio (novio) y tú sabe' que yo lo odio (odio) yo sé que te sientes sola pero yo te vo’ a morder to'a y yo me enredé en tu piel (uah) y ya no sé ni qué hacer (uah) contigo quiero beber y adentro 'e ti enloquecer diabla, manipulándome cuando habla (habla) adentro 'e ti no quieres que salga (bebé) y en exceso la noche es larga uah-uah pa’ ir rompiéndote to'a (to'a) y nos olvidamo' 'e la hora (uah) yo sé que me prefieres, y quieres (oh-oh, uah) quédate en lo que amanece pa' ir comiéndote to'a (-o'a) y encima 'e mí tú te moja' (moja-ah) yo sé que me prefieres, y quieres (bebecita) quédate en lo que amanece y como karol g en mi cama (cama) como becky g sin pijama (-jama) ella no sabe amar (uah) y no se quiere enamorar y explícale lo que sientes y dile que tú le mientes y que yo vivo en tu mente (bebé) y que te pongo caliente bandolera, recuerdo la tembla'era (eh-eh, uah) yo sé que tú me desea' (bebé) me tiene' en una odisea (uah-uah) pa' ir rompiéndote to'a (to'a) y nos olvidamo' 'e la hora (uah) yo sé que me prefieres, y quieres (oh-oh, uah) quédate en lo que amanece pa' ir comiéndote to'a (-o'a) y encima 'e mí tú te moja' (moja-ah) yo sé que me prefieres, y quieres (bebecita) quédate en lo que amanece uah-uah real hasta la muerte, baby real hasta la muerte, baby uah bebecita, uah anuel (anuel) mera, dime haze, lo' intocable', ¿oíste bebé? brrr mera, dime eq (eq) eh-eh bebecita (uah) bebe-bebecita (uah) la casa del haze, ¿oí'te baby? (uah) donde se fuma y se hace el amor bien rico, bebecita jaja",0.0,0.0425,94.039,4.0,Amanece,91.0,0.889
17,0.371,A Star Is Born Soundtrack,"Lady Gaga,Bradley Cooper",6724740.0,"dance pop,pop",90.0,0.572,215733.0,0.385,0.0,0.0,7.0,0.231,-6.362,"tell me somethin', girl are you happy in this modern world? or do you need more? is there somethin' else you're searchin' for? i'm fallin' in all the good times i find myself longing for change and in the bad times, i fear myself tell me something, boy aren't you tired tryna fill that void? or do you need more? ain't it hard keepin' it so hardcore? i'm fallin in all the good times i find myself longing for change and, in the bad times, i fear myself i'm off the deep end, watch as i dive in i'll never meet the ground crash through the surface where they can't hurt us we're far from the shallow now in the sha-ha, sha-la-low in the sha-sha-la-la-la-low in the sha-ha, sha-ha-ha-low we're far from the shallow now hoo, huh, uh, huhh-ow huh, huhh-huhhh i'm off the deep end, watch as i dive in i'll never meet the ground crash through the surface where they can't hurt us we're far from the shallow now in the sha-ha, sha-la-low in the sha-ha, sha-la-la-la-low in the sha-ha, sha-ha-ha-low we're far from the shallow now",1.0,0.0308,95.799,4.0,Shallow,94.0,0.323
18,0.0436,Sucker,Jonas Brothers,1620467.0,"boy band,dance pop,pop,post-teen pop,viral pop",72.0,0.846,181040.0,0.731,0.0,0.0,1.0,0.0949,-5.027,"we go together better than birds of a feather, you and me we change the weather, yeah i'm feeling heat in december when you're 'round me i've been dancing on top of cars and stumbling out of bars i follow you through the dark, can't get enough you're the medicine and the pain, the tattoo inside my brain and, baby, you know it's obvious i'm a sucker for you you say the word and i'll go anywhere blindly i'm a sucker for you, yeah any road you take, you know that you'll find me i'm a sucker for all the subliminal things no one knows about you (about you), about you (about you) and you're making the typical me break my typical rules it's true, i'm a sucker for you, yeah don't complicate it (yeah) 'cause i know you and you know everything about me i can't remember (yeah) all of the nights i don't remember when you're 'round me (oh, yeah, yeah) i've been dancing on top of cars and stumbling out of bars i follow you through the dark, can't get enough you're the medicine and the pain, the tattoo inside my brain and, baby, you know it's obvious i'm a sucker for you you say the word and i'll go anywhere blindly i'm a sucker for you, yeah any road you take, you know that you'll find me i'm a sucker for all the subliminal things no one knows about you (about you), about you (about you) and you're making the typical me break my typical rules it's true, i'm a sucker for you, yeah (i'm a sucker for you) i've been dancing on top of cars and stumbling out of bars i follow you through the dark, can't get enough you're the medicine and the pain, the tattoo inside my brain and, baby, you know it's obvious i'm a sucker for you, yeah you say the word and i'll go anywhere blindly i'm a sucker for you, yeah any road you take, you know that you'll find me i'm a sucker for all the subliminal things no one knows about you (about you), about you (about you) and you're making the typical me break my typical rules it's true, i'm a sucker for you i'm a sucker for you",0.0,0.064,137.947,4.0,Sucker,80.0,0.933
19,0.154,Créeme,"Karol G,Maluma",4204454.0,reggaeton,85.0,0.715,212493.0,0.872,0.0,0.000146,6.0,0.11,-3.501,"yay ya (hahaha) dice ¿cómo explicarle a la conciencia que esto fue mi culpa? ¿cómo decirle al corazón que tú no volverás? hacer saber a mis ojos que no te verán nunca ¿cómo explicarle a mi boca que no la besarás? y no es que muera porque no tenga tus besos pero es que vivir sin eso es como vivir sin razón y si tú supieras cómo me duele el proceso de olvidarme de tu cuerpo, me destroza el corazón créeme un poco más te lo suplico que te me fuiste y no merezco este castigo soy un loco más que no ha entendido si yo sólo te daba amor ¿por qué te has ido? (¿por qué te has ido?) es que se siente un frío terrible (frío terrible) ya no se ni cómo decirte  (¿cómo decirte?) contigo me sentía invencible me amas pero ¿de qué me sirve? si aquí no estás en el mejor momento te vas solo pido una oportunidad (dame una oportunidad) pa' demostrarte que lo nuestro es amor de verdad pero ya tú no estás en el mejor momento te vas solo pido una oportunidad pa' demostrarte que lo nuestro es amor de verdad créeme un poco más te lo suplico que te me fuiste y no merezco este castigo soy un loco más que ni ha entendido si yo sólo te daba amor ¿por qué te has ido? yo, yo, yo no puedo olvidarte y no lo niego a pesar del tiempo que pasó sin entendernos yo sí sabía que por la monotonía de mi te irías, y qué ironía y es que ya tú no estás en el mejor momento te vas solo pido una oportunidad pa' demostrarte que lo nuestro es amor de verdad pero no estás en el mejor momento te vas (te vas) solo pido una oportunidad pa' demostrarte que lo nuestro es amor de verdad créeme un poco más (un poco más) te lo suplico que te me fuiste y no merezco este castigo (¿qué?) soy un loco más que ni ha entendido (que no ha entendido) si yo sólo te daba amor ¿por qué te has ido? créeme un poco más (un poco más) te lo suplico que te me fuiste y no merezco este castigo (¿qué?) soy un loco más que ni ha entendido (que no ha entendido) si yo sólo te daba amor ¿por qué te has ido?",1.0,0.0547,96.939,4.0,Créeme,88.0,0.682
20,0.191,Happier,"Marshmello,Bastille",9632960.0,"brostep,egyptian pop,progressive electro house",90.0,0.687,214290.0,0.792,0.0,0.0,5.0,0.167,-2.749,"lately, i've been, i've been thinking i want you to be happier, i want you to be happier when the morning comes when we see what we've become in the cold light of day, we're a flame in the wind not the fire that we've begun every argument, every word we can't take back 'cause with all that has happened i think that we both know the way that this story ends then only for a minute i want to change my mind 'cause this just don't feel right to me i wanna raise your spirits i want to see you smile but know that means i'll have to leave know that means i'll have to leave lately, i've been, i've been thinking i want you to be happier, i want you to be happier when the evening falls and i'm left there with my thoughts and the image of you being with someone else well, it's eating me up inside but we ran our course, we pretended we're okay now if we jump together, at least we can swim far away from the wreck we made then only for a minute i want to change my mind 'cause this just don't feel right to me i wanna raise your spirits i want to see you smile but know that means i'll have to leave know that means i'll have to leave lately, i've been, i've been thinking i want you to be happier, i want you to be happier so i'll go, i'll go i will go, go, go so i'll go, i'll go i will go, go, go lately, i've been, i've been thinking i want you to be happier, i want you to be happier even though i might not like this i think that you'll be happier, i want you to be happier then only for a minute (only for a minute) i want to change my mind 'cause this just don't feel right to me (right to me) i wanna raise your spirits (wanna raise your spirits) i want to see you smile but know that means i'll have to leave know that means i'll have to leave lately, i've been, i've been thinking i want you to be happier, i want you to be happier so i'll go, i'll go i will go, go, go",1.0,0.0452,100.015,4.0,Happier,97.0,0.671
21,0.0165,Reggaeton,J Balvin,13209917.0,"latin,reggaeton",91.0,0.747,158800.0,0.74,0.0,9.94e-05,4.0,0.101,-4.325,"¿'tamos rompiendo o no estamos rompiendo, muchachos? (uh) y si el pueblo pide j balvin, men y si el pueblo pide leggo, leggo y si el pueblo pide (reggaetón, reggaetón) no se lo vo’ a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) y si el pueblo pide (reggaetón, reggaetón) no se lo vo' a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) (ella pide, ella pide; leggo) dj suénalo, pa'cá y aceléralo todo el mundo hasta abajo y sin miedo ese booty pégalo no me mates la vibra a esta ahora y gózatelo métele sazón, mami, como dice tego (el abayarde) ya tú sabes quienes son me resalto del montón dios bendiga el reggaetón, amén hasta abajo, así soy yo yankee pa’ esta me inspiro bajo fuerte como ron falda con mi pantalón, bailando reggaetón (reggaetón, reggaetón) no se lo vo' a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) y si el pueblo pide (reggaetón, reggaetón) no se lo vo' a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) el reggaeton la pone freaky se pega como kiki como yaviah con el ""wiki wiki"" la vida loca como ricky no te la de' de picky que yo te he visto fumando krippy ya tú sabes quienes son me resalto del montón dios bendiga el reggaetón, amén (amén) hasta abajo, así soy soy yankee pa' esta me inspiro bajo fuerte como ron (ron, ron) y si el pueblo pide (reggaetón, reggaetón) no se lo vo' a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) y si el pueblo pide (reggaetón, reggaetón) no se lo vo' a negar (reggaetón, reggaetón) si las mujeres piden (reggaetón, reggaetón) pues yo le voy a dar (reggaetón, reggaetón) el negocio, socio (j balvin, man) j balvin, man sky rompiendo (sky) tainy (tainy) ¿vi'te?, ¿vi’te? re-re-re-reggae-reggaetón-tón-tón-tón-tón-tón-tón-tón reggaetón-tón-tón-tón-tón-tón blass re-re-re-reggae-reggaetón-tón-tón-tón-tón-tón-tón-tón re-re-reggaetón-tón-tón-tón-tón-tón re-re-re-reggae-reggaetón-tón-tón-tón-tón-tón-tón-tón reggaetón-tón-tón-tón-tón-tón (blass) re-re-re-reggae-reggaetón-tón-tón-tón-tón-tón-tón-tón reggaetón-tón-tón-tón-tón-tón",0.0,0.191,176.059,4.0,Reggaeton,89.0,0.552
22,0.388,No Te Contaron Mal,Christian Nodal,1653312.0,,74.0,0.617,156947.0,0.57,0.0,0.0,9.0,0.143,-3.074,"voy a contestarte ahora mismo todas tus preguntas pa' dejarte bien claro que fue lo que pasó la noche en que me dejaste pasaron cosas las mismas cosas que tu amiga ya te contó ¿y sabes qué? no te contaron mal no te voy a negar sí nos besamos, no entregamos pero hasta ahí no mas fueron unos cuantos besos dos o tres caricias me ganó el deseo de que fuera mía puro coqueteo ¿y pues yo que hacía? no te contaron mal sí estuve con alguien más ¿qué te hace daño, si no fue en tu año? ¿qué tienes que opinar? si no fueron muchas, sólo fue con una si andaba borracho era culpa tuya y al final de cuentas una no es ninguna una no es ninguna mi reina christian nodal no te contaron mal no te voy a negar sí nos besamos, no entregamos pero hasta ahí no mas fueron unos cuantos besos dos o tres caricias me ganó el deseo de que fuera mía puro coqueteo ¿y pues yo que hacía? no te contaron mal sí estuve con alguien más ¿qué te hace daño, si no fue en tu año? ¿qué tienes que opinar? si no fueron muchas, sólo fue con una si andaba borracho era culpa tuya y al final de cuentas una no es ninguna",0.0,0.0374,163.2,4.0,No Te Contaron Mal,80.0,0.632
23,0.552,Spider-Man: Into the Spider-Verse (Deluxe Edition / Soundtrack From & Inspired By The Motion Picture),"Post Malone,Swae Lee",11662474.0,"pop,rap",95.0,0.761,158040.0,0.479,0.0,0.0,2.0,0.0704,-5.574,,1.0,0.0466,89.913,4.0,Sunflower - Spider-Man: Into the Spider-Verse,82.0,0.912
24,0.45,Dancing With A Stranger (with Normani),"Sam Smith,Normani",8010126.0,pop,90.0,0.741,171030.0,0.52,0.0,1.97e-06,8.0,0.222,-7.513,"hmm, mhm no quiero estar solo esta noche (solo esta noche) esta bien claro que no te he superado (he superado, he superado) aun estoy pensando en las cosas que haces (cosas que haces) asi que no quiero estar solo esta noche, solo esta noche, solo esta noche puedes prender el fuego? (prender el fuego, prender el fuego) necesito a alguien que pueda tomar el control (tomar el control) se exactamente lo que debo hacer porque no quiero estar solo esta noche, solo esta noche, solo esta noche mira lo que me hiciste hacer, estoy con alguien nuevo uh, bebé, bebé, estoy bailando con un extraño mira lo que me hiciste hacer, estoy con alguien nuevo uh, bebé, bebé, estoy bailando con un extraño bailando con un extraño ni siquiera iba a salir esta noche (salir esta noche) pero, chico, necesito sacarte de mi mente (sacarte de mi mente) se exactamente lo que tengo que hacer no quiero estar sola esta noche, sola esta noche, sola esta noche mira lo que me hiciste hacer, estoy con alguien nuevo uh, bebé, bebé, estoy bailando con un extraño mira lo que me hiciste hacer, estoy con alguien nuevo uh, bebé, bebé, estoy bailando con un extraño bailando con un extraño bailando con un extraño bailando, yeah, ooh mira lo que me hiciste hacer, estoy con alguien nuevo (uh) uh, bebé, bebé, estoy bailando con un extraño mira lo que me hiciste hacer, estoy con alguien nuevo uh, bebé, bebé, estoy bailando con un extraño estoy bailando, estoy bailando (uh) estoy bailando, estoy bailando (bailando con un extraño) estoy bailando, estoy bailando (bailando con un extraño) estoy bailando, estoy bailando (bailando con un extraño)",1.0,0.0656,102.998,4.0,Dancing With A Stranger (with Normani),96.0,0.347
25,0.616,Bubalu,"Becky G,Prince Royce,DJ Luian,Mambo Kingz,Anuel Aa",4134736.0,"latin viral pop,pop,reggaeton",85.0,0.8,228493.0,0.355,0.0,0.0,6.0,0.118,-10.47,"(ooh, yeah, ooh, uuh, yeah, yeah) desde que te vi, supe que eras para mí ahora, mírate aquí, tu corazón late por mí pero no te supe valorar, bebé, te hice mal me tienes aquí hablando conmigo mismo en el espejo preguntándome ""¿por qué yo te siento lejos?"" mira lo que se construyó de un simple deseo pero si es pa' ti, todo murió (anuel) déjame entrar como antes cuando tú y yo éramos amantes (uah-uah) baby, yo no estoy para extrañarte (oh-oh-oh) esto ha dado un giro interesante déjame entrar como antes cuando tú y yo éramos amantes baby, yo no estoy para extrañarte esto ha dado un giro interesante mi bubalú, extraño mordiéndote toda y tu pelo azul me paso solo en el ferrari pensando en ti y el motor está en el baúl vuelve, sin ti hasta los ángeles lloran, por eso las nubes llueven a veces uno no sabe lo que uno tiene hasta que lo pierde y tú mataste hasta a cupido (cupido) fueron tantas promesas que ningunas las he cumplido (las he cumplido) bebé, extraño tus gemidos y tu felicidad no la impido pero ya tú hiciste tu vida y yo odio a tu marido y yo quisiera que los tiempos fueran como antes (como antes) pero como ozuna yo fui un farsante, eh y te fallé y te decepcioné (uah) y el amor de nosotros lo contagié déjame entrar como antes cuando tú y yo éramos amantes baby, yo no estoy para extrañarte esto ha dado un giro interesante déjame entrar como antes cuando tú y yo éramos amantes (uah) baby, yo no estoy para extrañarte (oh-oh-oh, yeah) esto ha dado un giro interesante yo soy la de siempre, ella es una moda dile que soy la que si quiere te roba tengo la constancia y ya, baby, tú me piensas no te atrevas a negármelo vamos a hacerlo como antes te espero en mi habitación quiero que hagas que yo pierda control labios sin buscar amor (woah) deseo ganar aunque no lo apruebe el corazón y miento si digo que no pienso en nuestro primer encuentro todo lo que conlleva sólo un beso cómo olvidar que terminó cuerpo a cuerpo déjame entrar como antes cuando tú y yo éramos amantes baby, yo no estoy para extrañarte (no-no) esto ha dado un giro interesante tú quieres amarme como antes (yeah) cuando tú y yo éramos amantes baby, yo no estoy para extrañarte esto ha dado un giro interesante hear this music ¿oiste bebé?, uah-uah (yeh-yeh) mera, dime luian, los intocables, los illuminati luian mera, dime mambo kingz los reyes con los dioses ¿oiste bebé? mambo kingz brrrr anuel mera, dime prince royce, los illuminati royce (real hasta la muerte ¿oiste bebé?) becky-becky-becky g mera, dime hydro (hydro) mera, dime jowny (jowny) hear this music brrr",0.0,0.0895,145.929,4.0,Bubalu,89.0,0.253
