,artist_id,artist_name
10896,31849,The Cranberries
10897,31849,The Cranberries
10898,31849,The Cranberries
10899,31849,The Cranberries
10900,31849,The Cranberries
10901,40035,AJJ
10902,1177,Taylor Swift
10903,1177,Taylor Swift
10904,1177,Taylor Swift
10905,1177,Taylor Swift
10906,1177,Taylor Swift
10907,1043198,ZAYN & Taylor Swift
10908,1177,Taylor Swift
10909,1177,Taylor Swift
10910,1177,Taylor Swift
10911,1177,Taylor Swift
10912,1421,Kendrick Lamar
10913,1421,Kendrick Lamar
10914,1421,Kendrick Lamar
10915,1421,Kendrick Lamar
10916,1421,Kendrick Lamar
10917,1421,Kendrick Lamar
10918,1421,Kendrick Lamar
10919,1421,Kendrick Lamar
10920,1421,Kendrick Lamar
10921,1421,Kendrick Lamar
10922,161507,Troye Sivan
10923,1144595,Martin Garrix & Troye Sivan
10924,161507,Troye Sivan
10925,1699941,Lauv & Troye Sivan
10926,161507,Troye Sivan
10927,161507,Troye Sivan
10928,161507,Troye Sivan
10929,161507,Troye Sivan
10930,161507,Troye Sivan
10931,161507,Troye Sivan
10932,31849,The Cranberries
10933,31849,The Cranberries
10934,31849,The Cranberries
10935,31849,The Cranberries
10936,31849,The Cranberries
10937,31849,The Cranberries
10938,31849,The Cranberries
10939,31849,The Cranberries
10940,31849,The Cranberries
10941,40035,AJJ
10942,361468,Café Tacvba
10943,361468,Café Tacvba
10944,361468,Café Tacvba
10945,361468,Café Tacvba
10946,361468,Café Tacvba
10947,361468,Café Tacvba
10948,361468,Café Tacvba
10949,361468,Café Tacvba
10950,361468,Café Tacvba
10951,361468,Café Tacvba
10952,1119780,Luis Fonsi & Daddy Yankee
10953,1240266,Genius Translations
10954,1823,Daddy Yankee
10955,1258177,Camila Cabello & Daddy Yankee
10956,1823,Daddy Yankee
10957,1823,Daddy Yankee
10958,1823,Daddy Yankee
10959,1240266,Genius Translations
10960,1823,Daddy Yankee
10961,1240266,Genius Translations
10962,1440188,Cardi B
10963,1202954,J Balvin & Willy William
10964,1407355,Nicky Jam & J Balvin
10965,1202954,J Balvin & Willy William
10966,1587228,Chris Jeday
10967,223925,J Balvin
10968,1724859,Anitta & J Balvin
10969,1576647,Bad Bunny
10970,1561035,David Guetta
10971,1449207,Liam Payne & J Balvin
10972,150934,The Chainsmokers
10973,1091336,The Chainsmokers & Coldplay
10974,150934,The Chainsmokers
10975,150934,The Chainsmokers
10976,150934,The Chainsmokers
10977,150934,The Chainsmokers
10978,150934,The Chainsmokers
10979,150934,The Chainsmokers
10980,150934,The Chainsmokers
10981,1452854,The Chainsmokers & Drew Love
10982,17621,Slim Lean
10983,15792,Steve Aoki
10984,1194,Soulja Boy Tell 'Em
10985,1194,Soulja Boy Tell 'Em
10986,1269949,​ohtrapstar
10987,65109,Rich the Kid
10988,1054775,Lean Chihiro
